,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
621,1822929370832670962,Mon Aug 12 09:33:25 +0000 2024,0,#Repost @pemerintahkotasemarang ・・・ Sertifikasi Halal Ada informasi menarik nih buat warga Kota Semarang. Pemerintah Kota Semarang memberikan fasilitas Sertifikasi Halal secara GRATIS untuk produk makanan dan minuman bagi Industri Kecil dan Menengah (IKM) Kota Semarang. https://t.co/ukZT3JjQUI,1822929370832670962,https://pbs.twimg.com/media/GUxYlZxbAAAVys4.jpg,,in,,0,1,0,https://x.com/undefined/status/1822929370832670962,987151956043952128,
622,1752713860468068428,Fri Aug 09 12:24:15 +0000 2024,0,@tubirfess Emang buat apa repot-repot sertifikasi halal kalo mayoritas makanan di sini udah halal? Lebih baik fokus ke hal-hal yang lebih penting aja.,1821885198876995795,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1821885198876995795,3068517887,
623,1821442995369247224,Thu Aug 08 07:07:05 +0000 2024,2,Dapur LPKA Kelas II Palangka Raya Memperoleh Sertifikasi Makanan &amp; Minuman dengan Pengelolaan Halal dari BPJHP #kemenkumhamri #kemenkumhamkalteng #kanwilkemenkumhamkalteng #lpkapalangkaraya #lpkapalangkarayaceria Humas LPKA Palangka Raya. https://t.co/Hqf5mhj0fE,1821442995369247224,https://pbs.twimg.com/media/GUcQvxmbkAAjsut.jpg,,in,,0,0,0,https://x.com/undefined/status/1821442995369247224,1669595173544947712,
624,1752713860468068428,Thu Aug 08 04:24:04 +0000 2024,0,@tubirfess Emang lebih efektif tuh kalo ngurusin makanan yg belum halal daripada yg udah. Biar semuanya jadi halal tanpa perlu sertifikasi.,1821401971846471928,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1821401971846471928,2438820516,
625,1752713860468068428,Wed Aug 07 21:24:13 +0000 2024,0,@tubirfess Bener juga sih lebih baik perhatiin kualitas makanan halal yang udah ada daripada ribet sertifikasi halal yang ga jelas.,1821296312530452953,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1821296312530452953,718007163118088192,
626,1752713860468068428,Wed Aug 07 18:20:13 +0000 2024,0,@tubirfess Setuju banget udah banyak makanan yg halal kok ngapain repot-repot lagi buat sertifikasi halal.,1821250005036101735,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1821250005036101735,759402850187374594,
627,1752713860468068428,Tue Aug 06 21:16:12 +0000 2024,0,@tubirfess Bener banget nih seharusnya udah cukup percaya aja sama kehalalan makanan di Indonesia. Sertifikasi halal kadang cuma buat cari duit aja.,1820931904847143128,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1820931904847143128,2466552234,
628,1752713860468068428,Tue Aug 06 10:36:14 +0000 2024,0,@tubirfess Bener banget nih udah kebanyakan sertifikasi halal demi bisnis doang. Mending fokus ke makanan yg belum halal aja.,1820770852276969888,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1820770852276969888,804912829191090176,
629,1820645349511561242,Tue Aug 06 02:17:31 +0000 2024,0,#koncodewan Seiring dengan peningkatan kesadaran konsumen tentang kehalalan produk makanan ataupun minuman memiliki sertifikasi halal bagi UMKM sangat penting loh. Selain itu dengan memiliki sertifikasi halal dapat membantu UMKM dalam memperluas pemasaran dari produk yang https://t.co/MYc7mk069t,1820645349511561242,https://pbs.twimg.com/media/GUQ7SKjakAALQv-.jpg,,in,,0,2,0,https://x.com/undefined/status/1820645349511561242,1483288158272126979,
630,1752713860468068428,Mon Aug 05 18:04:14 +0000 2024,0,@tubirfess Setuju banget! Sertifikasi halal kadang cuma buat bisnis aja padahal makanan yg beredar kebanyakan udah halal.,1820521208322080839,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1820521208322080839,804064083993575424,
631,1752713860468068428,Mon Aug 05 03:24:15 +0000 2024,0,@tubirfess Iya nih kebanyakan sertifikasi halal cuman buat cari duit aja. Padahal makanan yg halal udah banyak kok tanpa perlu label itu.,1820299755366527040,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1820299755366527040,761469482854408192,
632,1819291191265185993,Fri Aug 02 08:36:35 +0000 2024,0,BPJH langsung terjunkan tim untuk pengawasan setelah Badan Pengawasan Obat dan Makanan (#BPOM) merilis temuan bahan berbahaya pada Roti Okko. Apa temuannya? Lalu apakah sertifikat halal sekadar status administratif semata? #RotiOkko #SertifikatHalal https://t.co/Lk0LABn0WK,1819291191265185993,,,in,,0,0,0,https://x.com/undefined/status/1819291191265185993,124390203,
633,1818149748618232204,Wed Jul 31 19:07:15 +0000 2024,0,@geloraco Bukan hanya sertifikasi halal untuk makanan yg bisa kecolongan izin penyelenggara haji umrah pun kecolongan mantan napi kasus penipuan travel aja bisa mendapatkan izin penyelenggara jadi makin leluasa bnyk nya penipuan travel ,1818725129800892826,,geloraco,in,,0,0,0,https://x.com/undefined/status/1818725129800892826,1724502816192884736,
634,1818676927370310000,Wed Jul 31 15:55:43 +0000 2024,0,Prosesi Menuju Sertifikasi Halal LPKA Banda Aceh sambut kedatangan pihak Majelis Permusyawaratan Ulama (MPU) Aceh dalam pemantauan Dapur hingga Bahan Makanan ------- Selengkapnya; https://t.co/YL1yWiqivu https://t.co/HpeHNzwge5,1818676927370310000,https://pbs.twimg.com/media/GT09BnmbwAM7Lnf.jpg,,in,,0,0,0,https://x.com/undefined/status/1818676927370310000,1025759316727324673,
635,1817896370893709426,Mon Jul 29 23:07:35 +0000 2024,0,@immakhab @ilhampurnama887 Makanan? Sertifikasi halal itu merupakan hal logis untuk bisa berbisnis di negara mayoritas Muslim. Selain itu halal tidak hanya membicarakan hal2 yang dengan tegas diharamkan dalam Islam seperti daging babi tapi juga hal2 berbahaya seperti formalin dan boraks,1818060832716337559,,immakhab,in,,0,2,0,https://x.com/undefined/status/1818060832716337559,3245737922,
636,1817569545479127390,Sun Jul 28 14:35:23 +0000 2024,0,Dengan tema: IMPLEMENTASI SERTIFIKASI HALAL DALAM PENYELENGGARAAN MAKANAN DI RUMAH SAKIT. ,1817569548394246371,,FormaziFKM_UH,in,,0,1,0,https://x.com/undefined/status/1817569548394246371,1780441781152387072,
637,1817212875473301549,Sat Jul 27 14:58:06 +0000 2024,0,Dapur Lapas Palu Resmi Kantongi Sertifikat Halal: Dapur Lapas Palu Resmi Kantongi Sertifikat Halal Sertifikasi Ini Menjamin Kehalalan Makanan bagi Warga Binaan Sertifikat Halal Dapur Lapas Palu Lembaga Pemasyarakatan (Lapas) Kelas IIA Palu resmi https://t.co/UqzBhZvJik https://t.co/zHCBfAM9pr,1817212875473301549,https://pbs.twimg.com/media/GTgJet9asAAEQ0a.jpg,,in,,0,0,0,https://x.com/undefined/status/1817212875473301549,979664643529482240,
638,1816060947926253811,Wed Jul 24 10:40:45 +0000 2024,1,Jasa logistik termasuk jasa yang perlu disertifikasi halal sebelum 17 Oktober 2024 https://t.co/yiNuzYSafX,1816060947926253811,,,in,,0,0,0,https://x.com/undefined/status/1816060947926253811,22126902,
639,1816006529364918371,Wed Jul 24 07:04:31 +0000 2024,0,SEMINAR GIZI BER-SKP Halo sobat Gizi! Program Studi Profesi Dietisien Universitas Esa Unggul akan mengadakan Seminar Gizi Online terkait manajemen penyelenggaraan makanan nih! Tema: IMPLEMENTASI SERTIFIKASI HALAL DALAM PENYELENGGARAAN MAKANAN DI RUMAH SAKIT. https://t.co/86qgYLAXXT,1816006529364918371,https://pbs.twimg.com/media/GTPAUHSX0AAGZoU.jpg,,in,,0,1,0,https://x.com/undefined/status/1816006529364918371,397350815,
640,1815923447538626734,Wed Jul 24 01:34:23 +0000 2024,0,Pacitan - Dalam upaya memberikan pelayanan prima pemberian makanan halal untuk warga binaan Rutan Kelas IIB Pacitan Kanwil Kemenkumham Jawa Timur terus berinovasi melakukan sertifikasi terhadap standar pelayanan yang ada di dapur Rutan Pacitan.,1815923451560956176,,Rutan_Pacitan,in,,0,1,0,https://x.com/undefined/status/1815923451560956176,2450510233,
